# #   index   ;    x_undf  ;    y_undf  ;    z_undf  ;    ux      ;    uy      ;    uz      ;    eps_x   ;    eps_y   ;    eps_xy  ;    eps_eqv 
37167.0;89.84427;43.16794;2.0;0.13981;0.07433;-0.00076;0.13523;0.02083;-0.00036;0.1458
37169.0;89.8458;44.65649;2.0;0.14012;0.07463;-0.00076;0.13563;0.01987;-0.00035;0.14571
37171.0;89.84733;46.14504;2.0;0.14042;0.07492;-0.00076;0.13603;0.01897;-0.00034;0.14563
37173.0;89.84885;47.63359;2.0;0.1407;0.07519;-0.00075;0.13641;0.0181;-0.00034;0.14556
37175.0;89.85038;49.12214;2.0;0.14096;0.07545;-0.00075;0.13678;0.01728;-0.00033;0.14552
37177.0;89.85191;50.61069;2.0;0.1412;0.0757;-0.00075;0.13715;0.01651;-0.00033;0.14549
37179.0;89.85344;52.09924;2.0;0.14143;0.07594;-0.00075;0.13751;0.01576;-0.00033;0.14547
37181.0;89.85496;53.58779;2.0;0.14165;0.07617;-0.00075;0.13786;0.01505;-0.00032;0.14546
37183.0;89.85649;55.07634;2.0;0.14185;0.07639;-0.00074;0.1382;0.01438;-0.00032;0.14546
37185.0;89.85802;56.56489;2.0;0.14204;0.07659;-0.00074;0.13853;0.01373;-0.00031;0.14547
37187.0;89.85954;58.05344;2.0;0.14221;0.07679;-0.00074;0.13885;0.01311;-0.00031;0.14548
37189.0;89.86107;59.54198;2.0;0.14237;0.07698;-0.00074;0.13917;0.01252;-0.0003;0.14551
37191.0;89.8626;61.03053;2.0;0.14253;0.07716;-0.00074;0.13948;0.01195;-0.0003;0.14553
37193.0;89.86412;62.51908;2.0;0.14267;0.07733;-0.00074;0.13978;0.01141;-0.00029;0.14556
37195.0;89.86565;64.00763;2.0;0.1428;0.0775;-0.00074;0.14008;0.01089;-0.00029;0.1456
37197.0;89.86718;65.49618;2.0;0.14292;0.07766;-0.00073;0.14036;0.01039;-0.00029;0.14564
37199.0;89.8687;66.98473;2.0;0.14303;0.07781;-0.00073;0.14065;0.00992;-0.00028;0.14568
37201.0;89.87023;68.47328;2.0;0.14313;0.07795;-0.00073;0.14092;0.00946;-0.00028;0.14572
37203.0;89.87176;69.96183;2.0;0.14322;0.07809;-0.00073;0.14118;0.00902;-0.00027;0.14576
37205.0;89.87328;71.45038;2.0;0.14331;0.07822;-0.00073;0.14144;0.0086;-0.00027;0.14581
37207.0;89.87481;72.93893;2.0;0.14338;0.07834;-0.00073;0.1417;0.00819;-0.00027;0.14585
37209.0;89.87634;74.42748;2.0;0.14345;0.07846;-0.00073;0.14194;0.0078;-0.00026;0.1459
37211.0;89.87786;75.91603;2.0;0.14352;0.07857;-0.00073;0.14218;0.00743;-0.00026;0.14595
37213.0;89.87939;77.40458;2.0;0.14357;0.07868;-0.00073;0.14241;0.00707;-0.00026;0.14599
37215.0;89.88092;78.89313;2.0;0.14362;0.07878;-0.00073;0.14264;0.00673;-0.00025;0.14604
37217.0;89.88244;80.38168;2.0;0.14366;0.07888;-0.00073;0.14286;0.0064;-0.00025;0.14609
37219.0;89.88397;81.87023;2.0;0.1437;0.07897;-0.00073;0.14307;0.00608;-0.00024;0.14613
37221.0;89.8855;83.35878;2.0;0.14373;0.07905;-0.00072;0.14328;0.00577;-0.00024;0.14618
37223.0;89.88702;84.84733;2.0;0.14376;0.07914;-0.00072;0.14348;0.00548;-0.00024;0.14622
37225.0;89.88855;86.33588;2.0;0.14378;0.07922;-0.00072;0.14368;0.0052;-0.00023;0.14627
37227.0;89.89008;87.82443;2.0;0.1438;0.07929;-0.00072;0.14387;0.00493;-0.00023;0.14631
37229.0;89.8916;89.31298;2.0;0.14381;0.07936;-0.00072;0.14406;0.00467;-0.00023;0.14635
37231.0;89.89313;90.80153;2.0;0.14382;0.07943;-0.00072;0.14424;0.00442;-0.00022;0.14639
37233.0;89.89466;92.29008;2.0;0.14383;0.07949;-0.00072;0.14441;0.00418;-0.00022;0.14643
37235.0;89.89618;93.77863;2.0;0.14383;0.07955;-0.00072;0.14458;0.00395;-0.00021;0.14647
37237.0;89.89771;95.26718;2.0;0.14383;0.07961;-0.00072;0.14474;0.00373;-0.00021;0.14651
37239.0;89.89924;96.75573;2.0;0.14382;0.07966;-0.00072;0.1449;0.00352;-0.00021;0.14655
37241.0;89.90076;98.24427;2.0;0.14381;0.07971;-0.00072;0.14506;0.00331;-0.0002;0.14658
37243.0;89.90229;99.73282;2.0;0.1438;0.07976;-0.00072;0.14521;0.00312;-0.0002;0.14661
37245.0;89.90382;101.22137;2.0;0.14379;0.0798;-0.00072;0.14535;0.00293;-0.0002;0.14665
37247.0;89.90534;102.70992;2.0;0.14377;0.07984;-0.00072;0.14549;0.00275;-0.00019;0.14668
37249.0;89.90687;104.19847;2.0;0.14375;0.07988;-0.00072;0.14563;0.00258;-0.00019;0.14671
37251.0;89.9084;105.68702;2.0;0.14373;0.07992;-0.00072;0.14576;0.00241;-0.00019;0.14674
37253.0;89.90992;107.17557;2.0;0.14371;0.07995;-0.00072;0.14588;0.00225;-0.00018;0.14676
37255.0;89.91145;108.66412;2.0;0.14368;0.07999;-0.00072;0.14601;0.0021;-0.00018;0.14679
37257.0;89.91298;110.15267;2.0;0.14366;0.08002;-0.00072;0.14612;0.00195;-0.00018;0.14681
37259.0;89.9145;111.64122;2.0;0.14363;0.08004;-0.00072;0.14624;0.00181;-0.00017;0.14684
37261.0;89.91603;113.12977;2.0;0.1436;0.08007;-0.00072;0.14635;0.00167;-0.00017;0.14686
37263.0;89.91756;114.61832;2.0;0.14357;0.08009;-0.00072;0.14646;0.00154;-0.00017;0.14688
37265.0;89.91908;116.10687;2.0;0.14353;0.08011;-0.00071;0.14656;0.00142;-0.00016;0.1469
37267.0;89.92061;117.59542;2.0;0.1435;0.08013;-0.00071;0.14666;0.0013;-0.00016;0.14692
37269.0;89.92214;119.08397;2.0;0.14347;0.08015;-0.00071;0.14676;0.00118;-0.00016;0.14693
37271.0;89.92366;120.57252;2.0;0.14343;0.08017;-0.00071;0.14685;0.00107;-0.00015;0.14695
37273.0;89.92519;122.06107;2.0;0.1434;0.08018;-0.00071;0.14694;0.00097;-0.00015;0.14697
37275.0;89.92672;123.54962;2.0;0.14336;0.0802;-0.00071;0.14702;0.00087;-0.00015;0.14698
37277.0;89.92824;125.03817;2.0;0.14332;0.08021;-0.00071;0.14711;0.00077;-0.00014;0.14699
37279.0;89.92977;126.52672;2.0;0.14328;0.08022;-0.00071;0.14719;0.00068;-0.00014;0.14701
37281.0;89.9313;128.01527;2.0;0.14325;0.08023;-0.00071;0.14726;0.00059;-0.00014;0.14702
37283.0;89.93282;129.50382;2.0;0.14321;0.08023;-0.00071;0.14734;0.00051;-0.00013;0.14703
37285.0;89.93435;130.99237;2.0;0.14317;0.08024;-0.00071;0.14741;0.00043;-0.00013;0.14704
37287.0;89.93588;132.48092;2.0;0.14313;0.08025;-0.00071;0.14748;0.00035;-0.00013;0.14705
37289.0;89.9374;133.96947;2.0;0.14309;0.08025;-0.00071;0.14754;0.00028;-0.00012;0.14706
37291.0;89.93893;135.45802;2.0;0.14306;0.08025;-0.00071;0.14761;0.00021;-0.00012;0.14706
37293.0;89.94046;136.94656;2.0;0.14302;0.08026;-0.00071;0.14767;0.00014;-0.00012;0.14707
37295.0;89.94198;138.43511;2.0;0.14298;0.08026;-0.00071;0.14773;8e-05;-0.00011;0.14708
37297.0;89.94351;139.92366;2.0;0.14294;0.08026;-0.00071;0.14778;1e-05;-0.00011;0.14708
37299.0;89.94504;141.41221;2.0;0.14291;0.08026;-0.00071;0.14784;-4e-05;-0.00011;0.14709
37301.0;89.94656;142.90076;2.0;0.14287;0.08026;-0.00071;0.14789;-0.0001;-0.00011;0.14709
37578.0;1.5;195.0;2.0;0.00248;0.07978;0.0;0.16479;-0.04615;2e-05;0.16272
37580.0;3.0;195.0;2.0;0.00487;0.07978;0.0;0.16229;-0.04635;-2e-05;0.15915
37582.0;4.5;195.0;2.0;0.00737;0.07978;0.0;0.16393;-0.04588;0.0;0.159
37584.0;6.0;195.0;2.0;0.0098;0.07978;0.0;0.16267;-0.05026;-0.0;0.16158
37586.0;7.5;195.0;2.0;0.01225;0.07978;0.0;0.16216;-0.04978;0.0;0.16084
37588.0;9.0;195.0;2.0;0.01466;0.07978;0.0;0.16349;-0.0482;-1e-05;0.16044
37590.0;10.5;195.0;2.0;0.01718;0.07978;0.0;0.16303;-0.04529;3e-05;0.15945
37592.0;12.0;195.0;2.0;0.01959;0.07978;0.0;0.16263;-0.04989;0.0;0.16104
37594.0;13.5;195.0;2.0;0.02202;0.07978;0.0;0.16222;-0.04837;-2e-05;0.15838
37596.0;15.0;195.0;2.0;0.02448;0.07978;0.0;0.1626;-0.04957;-1e-05;0.16127
37598.0;16.5;195.0;2.0;0.02688;0.07978;0.0;0.16193;-0.04656;-2e-05;0.15882
37600.0;18.0;195.0;2.0;0.02937;0.07978;0.0;0.16337;-0.04391;0.0;0.15898
37602.0;19.5;195.0;2.0;0.03182;0.07978;0.0;0.16237;-0.04473;0.0;0.15763
37604.0;21.0;195.0;2.0;0.03423;0.07978;0.0;0.1619;-0.04916;-0.0;0.16085
37606.0;22.5;195.0;2.0;0.03667;0.07978;0.0;0.16131;-0.04916;0.0;0.16022
37608.0;24.0;195.0;2.0;0.03911;0.07978;0.0;0.16165;-0.049;0.0;0.16011
37610.0;25.5;195.0;2.0;0.04153;0.07978;0.0;0.161;-0.0473;-2e-05;0.15707
37612.0;27.0;195.0;2.0;0.04392;0.07978;0.0;0.16161;-0.04609;-3e-05;0.15828
37614.0;28.5;195.0;2.0;0.0464;0.07978;0.0;0.16182;-0.0441;-0.0;0.15701
37616.0;30.0;195.0;2.0;0.0488;0.07978;0.0;0.16103;-0.04853;-0.0;0.16005
37618.0;31.5;195.0;2.0;0.05122;0.07978;0.0;0.16051;-0.04857;0.0;0.15949
37620.0;33.0;195.0;2.0;0.05364;0.07978;0.0;0.16059;-0.04811;0.0;0.15903
37622.0;34.5;195.0;2.0;0.05604;0.07978;0.0;0.16033;-0.046;-2e-05;0.15613
37624.0;36.0;195.0;2.0;0.05846;0.07978;0.0;0.16048;-0.04767;-1e-05;0.15913
37626.0;37.5;195.0;2.0;0.06087;0.07978;0.0;0.15939;-0.04624;0.0;0.15769
37628.0;39.0;195.0;2.0;0.06323;0.07978;0.0;0.15915;-0.04292;-2e-05;0.15551
37630.0;40.5;195.0;2.0;0.06568;0.07978;0.0;0.16035;-0.04005;0.0;0.15552
37632.0;42.0;195.0;2.0;0.06809;0.07978;0.0;0.15951;-0.04111;0.0;0.15433
37634.0;43.5;195.0;2.0;0.07045;0.07978;0.0;0.15879;-0.04526;-0.0;0.15739
37636.0;45.0;195.0;2.0;0.07284;0.07978;0.0;0.15836;-0.04559;1e-05;0.15702
37638.0;46.5;195.0;2.0;0.07522;0.07978;0.0;0.15822;-0.04537;0.0;0.15663
37640.0;48.0;195.0;2.0;0.0776;0.07978;0.0;0.15783;-0.04478;0.0;0.15615
37642.0;49.5;195.0;2.0;0.07998;0.07978;0.0;0.15737;-0.0437;0.0;0.1553
37644.0;51.0;195.0;2.0;0.08231;0.07978;0.0;0.15775;-0.04067;-2e-05;0.1537
37646.0;52.5;195.0;2.0;0.08473;0.07978;0.0;0.15757;-0.03879;-0.0;0.15195
37648.0;54.0;195.0;2.0;0.08706;0.07978;0.0;0.15614;-0.04088;-3e-05;0.15147
37650.0;55.5;195.0;2.0;0.08939;0.07978;0.0;0.15655;-0.03908;-3e-05;0.15255
37652.0;57.0;195.0;2.0;0.09179;0.07978;0.0;0.15674;-0.03732;-0.0;0.15112
37654.0;58.5;195.0;2.0;0.09412;0.07978;0.0;0.15608;-0.04093;-1e-05;0.15383
37656.0;60.0;195.0;2.0;0.09645;0.07978;0.0;0.15504;-0.03935;-2e-05;0.15018
37658.0;61.5;195.0;2.0;0.09876;0.07978;0.0;0.15516;-0.03759;-3e-05;0.15089
37660.0;63.0;195.0;2.0;0.10115;0.07978;0.0;0.15553;-0.03581;-0.0;0.14955
37662.0;64.5;195.0;2.0;0.10345;0.07978;0.0;0.15425;-0.03957;-0.0;0.15234
37664.0;66.0;195.0;2.0;0.10577;0.07978;0.0;0.15376;-0.03941;0.0;0.15162
37666.0;67.5;195.0;2.0;0.10809;0.07978;0.0;0.15332;-0.03847;0.0;0.15073
37668.0;69.0;195.0;2.0;0.11036;0.07978;0.0;0.15393;-0.03622;-1e-05;0.14955
37670.0;70.5;195.0;2.0;0.11274;0.07978;0.0;0.15335;-0.03303;3e-05;0.14845
37672.0;72.0;195.0;2.0;0.115;0.07978;0.0;0.15226;-0.03762;0.0;0.14989
37674.0;73.5;195.0;2.0;0.1173;0.07978;0.0;0.15219;-0.03796;1e-05;0.15007
37676.0;75.0;195.0;2.0;0.11959;0.07978;0.0;0.15185;-0.03754;0.0;0.14968
37678.0;76.5;195.0;2.0;0.12188;0.07978;0.0;0.15127;-0.03622;0.0;0.14859
37680.0;78.0;195.0;2.0;0.12411;0.07978;0.0;0.15154;-0.03309;-2e-05;0.14683
37682.0;79.5;195.0;2.0;0.12644;0.07978;0.0;0.15178;-0.03119;-0.0;0.14548
37684.0;81.0;195.0;2.0;0.12869;0.07978;0.0;0.15073;-0.03491;-1e-05;0.14787
37686.0;82.5;195.0;2.0;0.13093;0.07978;0.0;0.15005;-0.03287;-2e-05;0.14434
37688.0;84.0;195.0;2.0;0.1332;0.07978;0.0;0.15016;-0.03473;-1e-05;0.14746
37690.0;85.5;195.0;2.0;0.13545;0.07978;0.0;0.14903;-0.03412;1e-05;0.14649
37692.0;87.0;195.0;2.0;0.1377;0.07978;0.0;0.14855;-0.033;1e-05;0.14651
37694.0;88.5;195.0;2.0;0.13994;0.07978;0.0;0.14787;-0.02785;1e-05;0.14886
64408.0;88.77531;192.81412;2.0;0.14036;0.07994;-0.00071;0.14933;0.00054;-0.0;0.14868
64409.0;88.68064;191.34206;2.0;0.14022;0.07996;-0.00069;0.14904;-0.00152;-1e-05;0.14738
64410.0;88.68981;189.81207;2.0;0.14024;0.07998;-0.00069;0.149;-0.00131;-1e-05;0.14741
64411.0;88.68912;188.32075;2.0;0.14024;0.08;-0.00069;0.14899;-0.0013;-1e-05;0.1474
64412.0;88.69575;186.81431;2.0;0.14026;0.08002;-0.00069;0.14898;-0.00129;-2e-05;0.1474
64413.0;88.69421;185.32576;2.0;0.14027;0.08004;-0.00069;0.14897;-0.00129;-2e-05;0.1474
64414.0;88.69266;183.83721;2.0;0.14027;0.08006;-0.00069;0.14897;-0.00128;-2e-05;0.1474
64415.0;88.69112;182.34866;2.0;0.14028;0.08008;-0.00069;0.14895;-0.00128;-3e-05;0.1474
64416.0;88.68958;180.86011;2.0;0.14029;0.0801;-0.00069;0.14894;-0.00127;-3e-05;0.14739
64417.0;88.68804;179.37156;2.0;0.1403;0.08012;-0.00069;0.14893;-0.00126;-3e-05;0.14739
64418.0;88.6865;177.88301;2.0;0.14032;0.08014;-0.00069;0.14892;-0.00125;-3e-05;0.14739
64419.0;88.68496;176.39446;2.0;0.14033;0.08016;-0.00069;0.1489;-0.00124;-4e-05;0.14739
64420.0;88.68342;174.90591;2.0;0.14035;0.08017;-0.00069;0.14889;-0.00123;-4e-05;0.14739
64421.0;88.68189;173.41736;2.0;0.14036;0.08019;-0.00069;0.14887;-0.00122;-4e-05;0.14739
64422.0;88.68035;171.92881;2.0;0.14038;0.08021;-0.00069;0.14885;-0.0012;-5e-05;0.14739
64423.0;88.67882;170.44026;2.0;0.1404;0.08023;-0.00069;0.14883;-0.00119;-5e-05;0.14739
64424.0;88.67728;168.95171;2.0;0.14042;0.08025;-0.00069;0.14881;-0.00117;-5e-05;0.14739
64425.0;88.67575;167.46316;2.0;0.14044;0.08026;-0.00069;0.14879;-0.00115;-5e-05;0.14739
64426.0;88.67421;165.97461;2.0;0.14047;0.08028;-0.00069;0.14877;-0.00113;-6e-05;0.14739
64427.0;88.67268;164.48606;2.0;0.14049;0.0803;-0.00069;0.14875;-0.00111;-6e-05;0.14739
64428.0;88.67115;162.99751;2.0;0.14052;0.08031;-0.00069;0.14872;-0.00109;-6e-05;0.14739
64429.0;88.66962;161.50896;2.0;0.14054;0.08033;-0.0007;0.1487;-0.00106;-7e-05;0.14739
64430.0;88.66809;160.02041;2.0;0.14057;0.08035;-0.0007;0.14867;-0.00104;-7e-05;0.14739
64431.0;88.66656;158.53186;2.0;0.1406;0.08036;-0.0007;0.14864;-0.00101;-7e-05;0.14739
64432.0;88.66503;157.04331;2.0;0.14063;0.08038;-0.0007;0.14861;-0.00098;-8e-05;0.14739
64433.0;88.6635;155.55476;2.0;0.14066;0.08039;-0.0007;0.14858;-0.00095;-8e-05;0.14739
64434.0;88.66197;154.06621;2.0;0.14069;0.08041;-0.0007;0.14855;-0.00092;-8e-05;0.14739
64435.0;88.66044;152.57767;2.0;0.14072;0.08042;-0.0007;0.14851;-0.00089;-9e-05;0.14739
64436.0;88.65891;151.08912;2.0;0.14075;0.08043;-0.0007;0.14848;-0.00085;-9e-05;0.14739
64437.0;88.65739;149.60057;2.0;0.14079;0.08045;-0.0007;0.14844;-0.00081;-9e-05;0.14739
64438.0;88.65586;148.11202;2.0;0.14082;0.08046;-0.0007;0.1484;-0.00077;-9e-05;0.14739
64439.0;88.65433;146.62347;2.0;0.14086;0.08047;-0.0007;0.14836;-0.00073;-0.0001;0.14739
64440.0;88.65281;145.13492;2.0;0.14089;0.08048;-0.0007;0.14831;-0.00069;-0.0001;0.14738
64441.0;88.65128;143.64637;2.0;0.14093;0.08049;-0.0007;0.14827;-0.00064;-0.0001;0.14738
64442.0;88.64976;142.15782;2.0;0.14097;0.0805;-0.0007;0.14822;-0.00059;-0.00011;0.14738
64443.0;88.64823;140.66927;2.0;0.141;0.08051;-0.00071;0.14817;-0.00054;-0.00011;0.14738
64444.0;88.64671;139.18072;2.0;0.14104;0.08052;-0.00071;0.14812;-0.00049;-0.00011;0.14737
64445.0;88.64518;137.69217;2.0;0.14108;0.08052;-0.00071;0.14806;-0.00043;-0.00012;0.14737
64446.0;88.64366;136.20362;2.0;0.14112;0.08053;-0.00071;0.148;-0.00037;-0.00012;0.14736
64447.0;88.64214;134.71507;2.0;0.14116;0.08054;-0.00071;0.14794;-0.00031;-0.00012;0.14736
64448.0;88.64062;133.22652;2.0;0.1412;0.08054;-0.00071;0.14788;-0.00024;-0.00013;0.14735
64449.0;88.63909;131.73797;2.0;0.14124;0.08054;-0.00071;0.14782;-0.00017;-0.00013;0.14735
64450.0;88.63757;130.24942;2.0;0.14128;0.08055;-0.00071;0.14775;-0.0001;-0.00013;0.14734
64451.0;88.63605;128.76087;2.0;0.14131;0.08055;-0.00071;0.14768;-3e-05;-0.00014;0.14733
64452.0;88.63453;127.27232;2.0;0.14135;0.08055;-0.00071;0.14761;5e-05;-0.00014;0.14732
64453.0;88.63301;125.78377;2.0;0.14139;0.08055;-0.00071;0.14753;0.00013;-0.00014;0.14731
64454.0;88.63149;124.29522;2.0;0.14143;0.08054;-0.00071;0.14746;0.00022;-0.00015;0.1473
64455.0;88.62997;122.80667;2.0;0.14147;0.08054;-0.00071;0.14737;0.00031;-0.00015;0.14729
64456.0;88.62845;121.31812;2.0;0.14151;0.08054;-0.00071;0.14729;0.00041;-0.00015;0.14728
64457.0;88.62693;119.82957;2.0;0.14154;0.08053;-0.00071;0.1472;0.0005;-0.00016;0.14727
64458.0;88.62541;118.34102;2.0;0.14158;0.08052;-0.00071;0.14711;0.00061;-0.00016;0.14725
64459.0;88.62389;116.85247;2.0;0.14161;0.08051;-0.00071;0.14702;0.00071;-0.00016;0.14724
64460.0;88.62237;115.36392;2.0;0.14165;0.0805;-0.00071;0.14692;0.00083;-0.00017;0.14722
64461.0;88.62085;113.87537;2.0;0.14168;0.08049;-0.00071;0.14682;0.00095;-0.00017;0.14721
64462.0;88.61934;112.38683;2.0;0.14171;0.08047;-0.00071;0.14671;0.00107;-0.00017;0.14719
64463.0;88.61782;110.89828;2.0;0.14174;0.08046;-0.00071;0.14661;0.0012;-0.00018;0.14717
64464.0;88.6163;109.40973;2.0;0.14177;0.08044;-0.00071;0.14649;0.00133;-0.00018;0.14715
64465.0;88.61479;107.92118;2.0;0.1418;0.08042;-0.00072;0.14638;0.00147;-0.00018;0.14713
64466.0;88.61327;106.43263;2.0;0.14183;0.0804;-0.00072;0.14626;0.00161;-0.00019;0.1471
64467.0;88.61175;104.94408;2.0;0.14185;0.08037;-0.00072;0.14613;0.00177;-0.00019;0.14708
64468.0;88.61024;103.45553;2.0;0.14187;0.08035;-0.00072;0.14601;0.00192;-0.00019;0.14706
64469.0;88.60872;101.96698;2.0;0.14189;0.08032;-0.00072;0.14587;0.00209;-0.0002;0.14703
64470.0;88.60721;100.47843;2.0;0.14191;0.08028;-0.00072;0.14574;0.00226;-0.0002;0.147
64471.0;88.60569;98.98988;2.0;0.14192;0.08025;-0.00072;0.14559;0.00244;-0.0002;0.14697
64472.0;88.60418;97.50133;2.0;0.14193;0.08021;-0.00072;0.14545;0.00262;-0.00021;0.14695
64473.0;88.60266;96.01278;2.0;0.14194;0.08017;-0.00072;0.1453;0.00282;-0.00021;0.14691
64474.0;88.60115;94.52423;2.0;0.14195;0.08013;-0.00072;0.14514;0.00302;-0.00022;0.14688
64475.0;88.59964;93.03568;2.0;0.14195;0.08008;-0.00072;0.14498;0.00323;-0.00022;0.14685
64476.0;88.59812;91.54713;2.0;0.14195;0.08004;-0.00072;0.14482;0.00345;-0.00022;0.14682
64477.0;88.59661;90.05858;2.0;0.14195;0.07998;-0.00072;0.14465;0.00368;-0.00023;0.14678
64478.0;88.5951;88.57003;2.0;0.14194;0.07993;-0.00072;0.14447;0.00392;-0.00023;0.14675
64479.0;88.59359;87.08148;2.0;0.14193;0.07987;-0.00072;0.14429;0.00416;-0.00023;0.14671
64480.0;88.59208;85.59293;2.0;0.14191;0.07981;-0.00072;0.1441;0.00442;-0.00024;0.14667
64481.0;88.59056;84.10438;2.0;0.14189;0.07974;-0.00072;0.14391;0.00469;-0.00024;0.14664
64482.0;88.58905;82.61583;2.0;0.14186;0.07967;-0.00072;0.14371;0.00496;-0.00024;0.1466
64483.0;88.58754;81.12728;2.0;0.14183;0.07959;-0.00072;0.14351;0.00525;-0.00025;0.14656
64484.0;88.58603;79.63873;2.0;0.14179;0.07951;-0.00072;0.1433;0.00556;-0.00025;0.14652
64485.0;88.58452;78.15018;2.0;0.14175;0.07943;-0.00072;0.14309;0.00587;-0.00026;0.14648
64486.0;88.58301;76.66163;2.0;0.1417;0.07934;-0.00073;0.14287;0.0062;-0.00026;0.14644
64487.0;88.58151;75.17308;2.0;0.14164;0.07925;-0.00073;0.14264;0.00654;-0.00026;0.14641
64488.0;88.58;73.68453;2.0;0.14158;0.07915;-0.00073;0.14241;0.00689;-0.00027;0.14637
64489.0;88.57849;72.19599;2.0;0.14151;0.07904;-0.00073;0.14217;0.00726;-0.00027;0.14633
64490.0;88.57698;70.70744;2.0;0.14143;0.07893;-0.00073;0.14193;0.00764;-0.00028;0.1463
64491.0;88.57547;69.21889;2.0;0.14134;0.07882;-0.00073;0.14168;0.00804;-0.00028;0.14626
64492.0;88.57397;67.73034;2.0;0.14125;0.0787;-0.00073;0.14142;0.00846;-0.00028;0.14623
64493.0;88.57246;66.24179;2.0;0.14115;0.07857;-0.00073;0.14116;0.00889;-0.00029;0.1462
64494.0;88.57096;64.75324;2.0;0.14104;0.07843;-0.00073;0.14089;0.00934;-0.00029;0.14617
64495.0;88.56945;63.26469;2.0;0.14091;0.07829;-0.00073;0.14062;0.00981;-0.0003;0.14615
64496.0;88.56794;61.77614;2.0;0.14078;0.07814;-0.00073;0.14034;0.01031;-0.0003;0.14613
64497.0;88.56644;60.28759;2.0;0.14064;0.07799;-0.00074;0.14005;0.01082;-0.00031;0.14612
64498.0;88.56494;58.79904;2.0;0.14049;0.07782;-0.00074;0.13976;0.01135;-0.00031;0.14611
64499.0;88.56343;57.31049;2.0;0.14032;0.07765;-0.00074;0.13945;0.01191;-0.00032;0.14611
64500.0;88.56193;55.82194;2.0;0.14015;0.07747;-0.00074;0.13915;0.01249;-0.00032;0.14612
64501.0;88.56043;54.33339;2.0;0.13996;0.07728;-0.00074;0.13883;0.01309;-0.00033;0.14613
64502.0;88.55893;52.84484;2.0;0.13975;0.07709;-0.00074;0.13851;0.01373;-0.00033;0.14615
64503.0;88.55742;51.35629;2.0;0.13953;0.07688;-0.00074;0.13819;0.01439;-0.00034;0.14619
64504.0;88.55592;49.86774;2.0;0.1393;0.07666;-0.00075;0.13786;0.01509;-0.00034;0.14624
64505.0;88.55442;48.37919;2.0;0.13905;0.07643;-0.00075;0.13752;0.01581;-0.00035;0.1463
64506.0;88.55292;46.89064;2.0;0.13879;0.07619;-0.00075;0.13718;0.01658;-0.00035;0.14638
64507.0;88.55143;45.40209;2.0;0.13851;0.07594;-0.00075;0.13683;0.01737;-0.00036;0.14648
64508.0;88.54993;43.91354;2.0;0.13821;0.07568;-0.00076;0.13647;0.01822;-0.00036;0.1466
64509.0;88.54843;42.42499;2.0;0.13789;0.0754;-0.00076;0.13612;0.01909;-0.00037;0.14675
64510.0;88.54693;40.93644;2.0;0.13754;0.07511;-0.00076;0.13575;0.02002;-0.00038;0.14692
64511.0;88.54544;39.44789;2.0;0.13718;0.07481;-0.00076;0.13538;0.021;-0.00038;0.14713
64512.0;88.54394;37.95934;2.0;0.1368;0.07449;-0.00077;0.13501;0.02203;-0.00039;0.14737
64513.0;88.54245;36.47079;2.0;0.13639;0.07416;-0.00077;0.13464;0.02312;-0.0004;0.14766
64514.0;88.54095;34.98224;2.0;0.13595;0.07381;-0.00077;0.13426;0.02427;-0.0004;0.14799
64515.0;88.53946;33.49369;2.0;0.13549;0.07344;-0.00078;0.13388;0.0255;-0.00041;0.14839
64516.0;88.53797;32.00514;2.0;0.135;0.07305;-0.00078;0.13351;0.02678;-0.00042;0.14884
64517.0;88.53648;30.5166;2.0;0.13447;0.07265;-0.00079;0.13313;0.02815;-0.00043;0.14936
64518.0;88.53499;29.02805;2.0;0.13392;0.07222;-0.00079;0.13276;0.02964;-0.00044;0.14999
64519.0;88.5335;27.5395;2.0;0.13333;0.07177;-0.0008;0.13239;0.0312;-0.00045;0.1507
64520.0;88.53201;26.05095;2.0;0.1327;0.0713;-0.00081;0.13204;0.03288;-0.00046;0.15155
64521.0;88.53052;24.5624;2.0;0.13202;0.0708;-0.00081;0.1317;0.03466;-0.00048;0.15253
64522.0;88.52904;23.07385;2.0;0.13131;0.07027;-0.00082;0.13139;0.03662;-0.00049;0.15369
64523.0;88.52755;21.5853;2.0;0.13054;0.06971;-0.00083;0.1311;0.03874;-0.00051;0.15506
64524.0;88.52607;20.09675;2.0;0.12972;0.06912;-0.00084;0.13086;0.041;-0.00052;0.15667
64525.0;88.52459;18.6082;2.0;0.12884;0.0685;-0.00085;0.13067;0.04348;-0.00054;0.1586
64526.0;88.52311;17.11965;2.0;0.12789;0.06784;-0.00086;0.13055;0.04617;-0.00057;0.16092
64527.0;88.52163;15.6311;2.0;0.12687;0.06713;-0.00088;0.13057;0.04915;-0.00059;0.1637
64528.0;88.52015;14.14255;2.0;0.12576;0.06638;-0.00089;0.13074;0.05236;-0.00063;0.16718
64529.0;88.51867;12.654;2.0;0.12456;0.06559;-0.00091;0.13116;0.05586;-0.00066;0.17137
64530.0;88.5172;11.16545;2.0;0.12325;0.06473;-0.00094;0.13203;0.05969;-0.00071;0.17677
64531.0;88.51572;9.6769;2.0;0.12179;0.06382;-0.00096;0.13348;0.06377;-0.00077;0.18365
64532.0;88.51425;8.18835;2.0;0.12017;0.06285;-0.001;0.13604;0.06797;-0.00084;0.19296
